,node_number,drone_number,capacity_of_drones,arc_weight,result,type
426,25,9,600,5,252.0,Optimal
427,25,9,600,10,504.0,Optimal
428,25,9,600,15,759.0,Optimal
429,25,9,600,20,1013.0,Optimal
430,25,9,600,25,1265.0,Optimal
431,25,9,600,30,-1,Not Cover
432,25,10,180,5,-1,Not Cover
433,25,10,180,10,-1,Not Cover
434,25,10,180,15,-1,Not Cover
435,25,10,180,20,-1,Not Cover
436,25,10,180,25,-1,Not Cover
437,25,10,180,30,-1,Not Cover
438,25,10,240,5,-1,Not Cover
439,25,10,240,10,-1,Not Cover
440,25,10,240,15,-1,Not Cover
441,25,10,240,20,-1,Not Cover
442,25,10,240,25,-1,Not Cover
443,25,10,240,30,-1,Not Cover
444,25,10,300,5,-1,Not Cover
445,25,10,300,10,-1,Not Cover
446,25,10,300,15,-1,Not Cover
447,25,10,300,20,-1,Not Cover
448,25,10,300,25,-1,Not Cover
449,25,10,300,30,-1,Not Cover
450,25,10,360,5,307.0,Optimal
451,25,10,360,10,-1,Not Cover
452,25,10,360,15,-1,Not Cover
453,25,10,360,20,-1,Not Cover
454,25,10,360,25,-1,Not Cover
455,25,10,360,30,-1,Not Cover
456,25,10,420,5,278.0,Optimal
457,25,10,420,10,556.0,Optimal
458,25,10,420,15,-1,Not Cover
459,25,10,420,20,-1,Not Cover
460,25,10,420,25,-1,Not Cover
461,25,10,420,30,-1,Not Cover
462,25,10,480,5,278.0,Optimal
463,25,10,480,10,556.0,Optimal
464,25,10,480,15,836.0,Optimal
465,25,10,480,20,-1,Not Cover
466,25,10,480,25,-1,Not Cover
467,25,10,480,30,-1,Not Cover
468,25,10,540,5,278.0,Optimal
469,25,10,540,10,556.0,Optimal
470,25,10,540,15,836.0,Optimal
471,25,10,540,20,1116.0,Optimal
472,25,10,540,25,-1,Not Cover
473,25,10,540,30,-1,Not Cover
474,25,10,600,5,278.0,Optimal
475,25,10,600,10,556.0,Optimal
476,25,10,600,15,836.0,Optimal
477,25,10,600,20,1116.0,Optimal
478,25,10,600,25,1394.0,Optimal
479,25,10,600,30,-1,Not Cover
480,25,15,180,5,-1,Not Cover
481,25,15,180,10,-1,Not Cover
482,25,15,180,15,-1,Not Cover
483,25,15,180,20,-1,Not Cover
484,25,15,180,25,-1,Not Cover
485,25,15,180,30,-1,Not Cover
486,25,15,240,5,-1,Not Cover
487,25,15,240,10,-1,Not Cover
488,25,15,240,15,-1,Not Cover
489,25,15,240,20,-1,Not Cover
490,25,15,240,25,-1,Not Cover
491,25,15,240,30,-1,Not Cover
492,25,15,300,5,434.0,Optimal
493,25,15,300,10,-1,Not Cover
494,25,15,300,15,-1,Not Cover
495,25,15,300,20,-1,Not Cover
496,25,15,300,25,-1,Not Cover
497,25,15,300,30,-1,Not Cover
498,25,15,360,5,429.0,Optimal
499,25,15,360,10,860.0,Optimal
500,25,15,360,15,1333.0,Optimal
501,25,15,360,20,-1,Not Cover
502,25,15,360,25,-1,Not Cover
503,25,15,360,30,-1,Not Cover
504,25,15,420,5,429.0,Optimal
505,25,15,420,10,863.0,Optimal
506,25,15,420,15,1336.0,Optimal
507,25,15,420,20,1727.0,Optimal
508,25,15,420,25,-1,Not Cover
509,25,15,420,30,-1,Not Cover
510,25,15,480,5,429.0,Optimal
511,25,15,480,10,858.0,Optimal
512,25,15,480,15,1287.0,Optimal
513,25,15,480,20,1723.0,Optimal
514,25,15,480,25,-1,Not Cover
515,25,15,480,30,-1,Not Cover
516,25,15,540,5,429.0,Optimal
517,25,15,540,10,858.0,Optimal
518,25,15,540,15,1287.0,Optimal
519,25,15,540,20,1718.0,Optimal
520,25,15,540,25,2153.0,Optimal
521,25,15,540,30,-1,Not Cover
522,25,15,600,5,429.0,Optimal
523,25,15,600,10,858.0,Optimal
524,25,15,600,15,1287.0,Optimal
525,25,15,600,20,1718.0,Optimal
526,25,15,600,25,2153.0,Optimal
527,25,15,600,30,2576.0,Optimal
528,25,20,180,5,-1,Not Cover
529,25,20,180,10,-1,Not Cover
530,25,20,180,15,-1,Not Cover
531,25,20,180,20,-1,Not Cover
532,25,20,180,25,-1,Not Cover
533,25,20,180,30,-1,Not Cover
534,25,20,240,5,642.0,Optimal
535,25,20,240,10,-1,Not Cover
536,25,20,240,15,-1,Not Cover
537,25,20,240,20,-1,Not Cover
538,25,20,240,25,-1,Not Cover
539,25,20,240,30,-1,Not Cover
540,25,20,300,5,612.0,Optimal
541,25,20,300,10,1234.0,Optimal
542,25,20,300,15,1852.0,Optimal
543,25,20,300,20,-1,Not Cover
544,25,20,300,25,-1,Not Cover
545,25,20,300,30,-1,Not Cover
546,25,20,360,5,612.0,Optimal
547,25,20,360,10,1249.0,Optimal
548,25,20,360,15,1871.0,Optimal
549,25,20,360,20,-1,Not Cover
550,25,20,360,25,-1,Not Cover
